Time-Stamp,DeviceID,DeviceType,Status,MAX_High_Current,MIN_High_Current,MAX_Mid_Current,MIN_Mid_Current,MAX_Low_Current,MIN_Low_Current,MAX_Off_Current,MIN_Off_Current,SW1,Current-1,SW2,Current-2,SW3,Current-3,SW4,Current-4,Lot_ID,Issue-Name,Print_Status,Firmware_Version
2024-07-01 13:04:24,F4CE3638B42D059B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,996 mA,off,11 mA,1,917 mA,2,864 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE36398F4B1029,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,920 mA,off,9 mA,1,917 mA,2,968 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE363A94E44AD3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,840 mA,off,11 mA,1,1137 mA,2,1023 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE363AEA959D26,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,842 mA,OFF,10 mA,LOW,1003 mA,MID,838 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE363B715AFC9B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,997 mA,off,12 mA,1,960 mA,2,936 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE363B8136D8F8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,838 mA,off,11 mA,1,853 mA,2,987 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE363C1605C8DC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,796 mA,off,11 mA,1,828 mA,2,880 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE363D07D2090F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,945 mA,off,12 mA,1,805 mA,2,951 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE363E45206877,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,970 mA,off,11 mA,1,1074 mA,2,896 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE363F5C7A6905,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,944 mA,off,12 mA,1,959 mA,2,1017 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE363F92D214FC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1028 mA,off,12 mA,1,1030 mA,2,868 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE363FF6FB790D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1097 mA,off,11 mA,1,1107 mA,2,857 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3640A4052030,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,787 mA,off,11 mA,1,868 mA,2,875 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE3640BD0D63C4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1021 mA,off,11 mA,1,901 mA,2,894 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE3640C2D0270C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,873 mA,off,11 mA,1,935 mA,2,1062 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3641DAB96414,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,772 mA,off,12 mA,1,1019 mA,2,1028 mA,DEMO-L202411,,1,
2024-07-01 13:59:24,F4CE3643818B410D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,979 mA,off,11 mA,1,929 mA,2,910 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE3643DA066D7B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,786 mA,off,12 mA,1,896 mA,2,917 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE36444032E420,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,949 mA,off,11 mA,1,1016 mA,2,1042 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE3644A4772486,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,999 mA,off,11 mA,1,931 mA,2,849 mA,DEMO-L202411,,1,
2024-07-01 13:59:24,F4CE3644FDA77477,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,856 mA,off,11 mA,1,987 mA,2,870 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36462B1868E8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,888 mA,off,13 mA,1,824 mA,2,1011 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE36463E09842D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,965 mA,off,10 mA,1,1149 mA,2,868 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE364688BC4C35,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1015 mA,off,13 mA,1,810 mA,2,919 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3646C2CEDE6E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1132 mA,off,11 mA,1,1152 mA,2,1132 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3646F3C3C87A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1015 mA,off,11 mA,1,845 mA,2,839 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36473A9363D8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,866 mA,off,12 mA,1,867 mA,2,834 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE3647420A0CC5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,838 mA,OFF,11 mA,LOW,959 mA,MID,802 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE364773641D2B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,957 mA,off,10 mA,1,865 mA,2,1062 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE3648634BE7B4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,801 mA,off,12 mA,1,981 mA,2,848 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3648FA3E16E5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,979 mA,off,11 mA,1,958 mA,2,1000 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE364A69E692AA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,1013 mA,OFF,11 mA,LOW,862 mA,MID,825 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE364AB435B621,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1011 mA,off,10 mA,1,862 mA,2,968 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE364AB68AF59D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1079 mA,off,10 mA,1,910 mA,2,1075 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE364B13C42F80,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,890 mA,off,11 mA,1,990 mA,2,996 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE364B2A14EB4E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,996 mA,off,13 mA,1,911 mA,2,1001 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE364B3F509BEF,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,750 mA,off,10 mA,1,773 mA,2,980 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE364B539FE0FB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,852 mA,off,13 mA,1,1093 mA,2,1017 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE364B8FA39708,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,929 mA,off,10 mA,1,920 mA,2,1037 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE364C1AE013AB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,1041 mA,OFF,11 mA,LOW,842 mA,MID,1069 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE364C1C291152,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,765 mA,off,11 mA,1,1011 mA,2,1022 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE364C3C331AE0,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,845 mA,OFF,12 mA,LOW,865 mA,MID,852 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE364C543410C8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,882 mA,OFF,11 mA,LOW,790 mA,MID,945 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE364C7868B5E2,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,1035 mA,OFF,12 mA,LOW,1069 mA,MID,1071 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE364D87855D2A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,769 mA,off,10 mA,1,980 mA,2,845 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE364D8A43ABCE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,884 mA,off,11 mA,1,1004 mA,2,864 mA,DEMO-L202411,,1,
2024-07-01 13:04:24,F4CE364DD38D09FE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,958 mA,off,11 mA,1,931 mA,2,1067 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE364DD4CDDC2B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1052 mA,off,12 mA,1,932 mA,2,887 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE364DF5434875,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,843 mA,off,11 mA,1,864 mA,2,922 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE364E2E36AF6A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1009 mA,off,11 mA,1,1066 mA,2,1076 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE364E562B3C72,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,865 mA,off,12 mA,1,994 mA,2,1077 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE364FB9D179A2,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,789 mA,off,10 mA,1,1034 mA,2,836 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE364FCB5754E7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,929 mA,off,13 mA,1,809 mA,2,1050 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3650AB9D0899,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1018 mA,off,12 mA,1,796 mA,2,860 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE3650C4E33411,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1077 mA,off,11 mA,1,1037 mA,2,1009 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3650C9EAA8A4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,779 mA,off,11 mA,1,846 mA,2,1012 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36518698BF3A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,820 mA,off,10 mA,1,847 mA,2,838 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE3651BA61E3AA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1092 mA,off,11 mA,1,855 mA,2,801 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3651D0338213,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,884 mA,off,11 mA,1,1038 mA,2,1054 mA,DEMO-L202411,,1,
2024-09-25 13:09:56,F4CE36520593C024,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,38 mA,off,10 mA,1,54 mA,2,84 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36536612A4A4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,802 mA,off,12 mA,1,1027 mA,2,814 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36537E0CA8E1,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1010 mA,off,10 mA,1,918 mA,2,872 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36549EF63A69,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,852 mA,off,11 mA,1,1155 mA,2,1164 mA,DEMO-L202411,,1,
2024-07-01 13:59:24,F4CE3654B3E6F650,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1000 mA,off,11 mA,1,1013 mA,2,906 mA,DEMO-L202411,,1,
2024-07-04 14:29:16,F4CE3654EB1B8942,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,794 mA,OFF,12 mA,LOW,981 mA,MID,794 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3655186A4FA4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,896 mA,off,12 mA,1,927 mA,2,915 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE365575934C41,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,923 mA,off,12 mA,1,808 mA,2,948 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE365621C62EA6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,953 mA,OFF,12 mA,LOW,945 mA,MID,809 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE365637A4B936,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,997 mA,off,12 mA,1,921 mA,2,1100 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36566D27463B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1025 mA,off,10 mA,1,1023 mA,2,972 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE3656E50B1A25,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,855 mA,off,11 mA,1,916 mA,2,882 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE3657048DED6C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1032 mA,off,11 mA,1,970 mA,2,882 mA,DEMO-L202411,,1,
2024-07-01 13:59:24,F4CE3657465154FD,Actuator Controller 3CH,NG,1500,20,1500,20,1500,20,15,4,,,,,,,,,DEMO-L202411,Controller Chip,1,
2024-07-01 15:12:35,F4CE365797DAF372,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1000 mA,off,12 mA,1,871 mA,2,1012 mA,DEMO-L202411,,1,
2024-07-01 13:59:24,F4CE3657FDDA9EF7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,884 mA,off,10 mA,1,956 mA,2,1009 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE365834B44989,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,954 mA,off,10 mA,1,905 mA,2,888 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36589CA64358,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,844 mA,OFF,10 mA,LOW,1018 mA,MID,1020 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3659242E23E5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1055 mA,off,12 mA,1,1069 mA,2,1050 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE365AD66AF1CC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1072 mA,off,10 mA,1,866 mA,2,830 mA,DEMO-L202411,,1,
2024-07-01 12:55:38,F4CE365C274AFBCE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,875 mA,off,11 mA,1,892 mA,2,889 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE365C40C0A7FA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,880 mA,off,10 mA,1,1026 mA,2,884 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE365C80B1F205,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1078 mA,off,12 mA,1,941 mA,2,997 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE365CE931F623,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1067 mA,off,9 mA,1,1014 mA,2,890 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE365D2938F9DA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,838 mA,off,10 mA,1,983 mA,2,947 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE365D74C91F15,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1021 mA,off,13 mA,1,991 mA,2,1015 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE365DCEBF677C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,844 mA,off,12 mA,1,847 mA,2,841 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE365E6B4799A3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,884 mA,off,11 mA,1,796 mA,2,777 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE365EEBEF9813,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1043 mA,off,11 mA,1,1044 mA,2,995 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE365F1D8BEF66,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,920 mA,off,9 mA,1,1026 mA,2,978 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE365FCF054E18,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1005 mA,off,10 mA,1,918 mA,2,1011 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE365FF8C74DFE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,861 mA,off,10 mA,1,1091 mA,2,1068 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36608D865A0C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1049 mA,off,12 mA,1,888 mA,2,1025 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3660A833FA3F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1050 mA,off,10 mA,1,949 mA,2,1112 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE3660FAA473FC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,815 mA,off,11 mA,1,1029 mA,2,981 mA,DEMO-L202411,,1,
2024-07-01 13:04:24,F4CE366106459166,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,830 mA,off,11 mA,1,1049 mA,2,884 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36611C09BE80,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,998 mA,OFF,11 mA,LOW,947 mA,MID,912 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3661BBA949E6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,955 mA,off,12 mA,1,996 mA,2,788 mA,DEMO-L202411,,1,
2024-07-04 14:34:19,F4CE3662A796EEEF,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,999 mA,off,13 mA,1,839 mA,2,1009 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3663391A1045,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,1052 mA,OFF,12 mA,LOW,895 mA,MID,1073 mA,DEMO-L202411,,1,
2024-07-04 14:47:37,F4CE3663726B5987,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,746 mA,off,13 mA,1,878 mA,2,920 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE3663CEF0CC3F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,997 mA,off,11 mA,1,934 mA,2,935 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36641AE69DF4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,988 mA,off,11 mA,1,864 mA,2,977 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE366570933E51,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1058 mA,off,10 mA,1,895 mA,2,1012 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3665A3163501,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,943 mA,off,10 mA,1,997 mA,2,1123 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3665B4D78F81,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,976 mA,off,11 mA,1,1002 mA,2,960 mA,DEMO-L202411,,1,
2024-07-01 12:40:20,F4CE366691745AF6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,896 mA,off,9 mA,1,934 mA,2,917 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3666B39C99C6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,827 mA,off,11 mA,1,1023 mA,2,796 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE3668142DD696,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1043 mA,off,11 mA,1,1121 mA,2,1099 mA,DEMO-L202411,,1,
2024-07-04 14:34:19,F4CE3668C4CE63D6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,836 mA,off,12 mA,1,842 mA,2,1006 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE366911D792BB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,824 mA,off,12 mA,1,843 mA,2,1079 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36692AA2CECA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,843 mA,off,11 mA,1,1106 mA,2,964 mA,DEMO-L202411,,1,
2024-07-01 14:17:07,F4CE36695C8273B1,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1015 mA,off,12 mA,1,934 mA,2,876 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36695FC1AC77,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1035 mA,off,9 mA,1,926 mA,2,1028 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3669B304D7DD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1037 mA,off,10 mA,1,962 mA,2,947 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE3669BC53DF2C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,887 mA,off,12 mA,1,990 mA,2,929 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE3669CD29329E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,851 mA,off,11 mA,1,975 mA,2,848 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE3669DC168144,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,797 mA,off,11 mA,1,867 mA,2,874 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE3669EDABB19E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1062 mA,off,9 mA,1,838 mA,2,1000 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE366BA9493117,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,932 mA,off,12 mA,1,1097 mA,2,1006 mA,DEMO-L202411,,1,
2024-07-04 14:16:01,F4CE366C01B6EE2B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1011 mA,off,13 mA,1,998 mA,2,957 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE366D117C9904,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,974 mA,off,10 mA,1,956 mA,2,1015 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE366D480BB1C1,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1041 mA,off,13 mA,1,908 mA,2,925 mA,DEMO-L202411,,1,
2024-07-01 13:59:24,F4CE366D5BE821C5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,909 mA,off,11 mA,1,899 mA,2,944 mA,DEMO-L202411,,1,
2024-07-01 15:12:35,F4CE366E03F59B39,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1006 mA,off,11 mA,1,891 mA,2,862 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE366E9E2FE458,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,978 mA,off,11 mA,1,1009 mA,2,925 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE366EDE9D42E3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,838 mA,off,11 mA,1,830 mA,2,1073 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE366EDEA85DAE,Actuator Controller 3CH,NG,1500,20,1500,20,1500,20,15,4,,,,,,,,,DEMO-L202411,Controller Chip,1,
2024-07-03 16:06:07,F4CE366FAACDDFDA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1057 mA,off,12 mA,1,971 mA,2,938 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE36707FA7AA95,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,837 mA,off,10 mA,1,848 mA,2,1053 mA,DEMO-L202411,,1,
2024-07-01 14:17:07,F4CE3671CCA771F4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,890 mA,off,11 mA,1,1009 mA,2,957 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE3671E68319F9,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,914 mA,off,11 mA,1,1121 mA,2,919 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36729C3EECAB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1027 mA,off,10 mA,1,1007 mA,2,833 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE3672CE7232BE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,910 mA,off,11 mA,1,809 mA,2,996 mA,DEMO-L202411,,1,
